road	Z4105
km	8.062
type	RCC Girder Bridge
lrpName	LRP009b
name	MOHOSBARI
length	26
condition	C
structureNr	106616
est cost	5.08
roadName	Fulbaria-Muktagachha Road
chainage	8.062
width	4.3
constructionYear	1973
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.69811111111111
lon	90.26211111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106616&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106616&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106616&vRoadID=247&vSurveyYear=2004&vSubdivID=530
