road	Z4105
km	0.765
type	Box Culvert
lrpName	LRP001c
name	KODOMPARA
length	1.8
condition	C
structureNr	106555
est cost	0.65
roadName	Fulbaria-Muktagachha Road
chainage	0.765
width	4.2
constructionYear	1996
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.758583333333334
lon	90.25808333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106555&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106555&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106555&vRoadID=247&vSurveyYear=2004&vSubdivID=530
