road	Z4105
km	9.041
type	Slab Culvert
lrpName	LRP010b
name	NOYAN BARI
length	1
condition	A
structureNr	106627
est cost	0
roadName	Fulbaria-Muktagachha Road
chainage	9.041
width	6.1
constructionYear	1982
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.689333333333334
lon	90.25983333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106627&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106627&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106627&vRoadID=247&vSurveyYear=2004&vSubdivID=530
