road	Z1415
km	2.7
type	Box Culvert
lrpName	LRP002a
name	.
length	5.4
condition	A
structureNr	116914
est cost	0
roadName	Laksam (Binaighar)-Baiarabazar-Omarganj-Nangalkot Road
chainage	2.7
width	7.3
constructionYear	2006
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.109416666666668
lon	91.15297222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116914&vRoadID=469&vSurveyYear=2006&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116914&vRoadID=469&vSurveyYear=2006&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116914&vRoadID=469&vSurveyYear=2006&vSubdivID=543
