road	Z1812
km	17.955
type	Baily with Steel Deck
lrpName	LRP020e
name	RUMA
length	21
condition	A
structureNr	103040
est cost	0
roadName	Chimbuk-Ruma Road
chainage	17.955
width	3.5
constructionYear	1986
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.062305555555557
lon	92.35652777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103040&vRoadID=353&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103040&vRoadID=353&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103040&vRoadID=353&vSurveyYear=2004&vSubdivID=285
