road	Z1812
km	23.63
type	Baily with Timber Deck
lrpName	LRP026e
name	Saadarghat Bridge-3
length	36.8
condition	D
structureNr	121772
est cost	407
roadName	Chimbuk-Ruma Road
chainage	23.63
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.0562222 
lon	92.3972497 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121772&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121772&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121772&vRoadID=353&vSurveyYear=2013&vSubdivID=285
