road	Z1812
km	1.921
type	Baily with Steel Deck
lrpName	LRP002c
name	Y jonction Bridge-4
length	8.92
condition	B
structureNr	121698
est cost	0.212
roadName	Chimbuk-Ruma Road
chainage	1.921
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.0863052 
lon	92.2628056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121698&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121698&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121698&vRoadID=353&vSurveyYear=2013&vSubdivID=285
