road	Z1812
km	23.63
type	Baily with Steel Deck
lrpName	LRP026e
name	RUMA BAZAR
length	33
condition	A
structureNr	103039
est cost	0
roadName	Chimbuk-Ruma Road
chainage	23.63
width	3.7
constructionYear	1986
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.060055555555557
lon	92.37783333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103039&vRoadID=353&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103039&vRoadID=353&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103039&vRoadID=353&vSurveyYear=2004&vSubdivID=285
