road	Z4015
km	5.791
type	RCC Girder Bridge
lrpName	LRP005b
name	TATRAYIL RCC GIRDGER
length	4.3
condition	A
structureNr	107804
est cost	0
roadName	Tangail-Delduar Road
chainage	5.791
width	4.05
constructionYear	1964
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.205055555555553
lon	89.93711111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107804&vRoadID=248&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107804&vRoadID=248&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107804&vRoadID=248&vSurveyYear=2004&vSubdivID=537
