road	Z4015
km	0.017
type	Slab Culvert
lrpName	LRPSa
name	TANGAIL SLAB CULVERT
length	0.6
condition	A
structureNr	107785
est cost	0
roadName	Tangail-Delduar Road
chainage	0.017
width	10
constructionYear	1980
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.243694444444447
lon	89.91325
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107785&vRoadID=248&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107785&vRoadID=248&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107785&vRoadID=248&vSurveyYear=2004&vSubdivID=537
