road	N603
km	10.472
type	Box Culvert
lrpName	LRP010b
name	.
length	3.61
condition	A
structureNr	102692
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	10.472
width	12.16
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.4
lon	88.63777777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102692&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102692&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102692&vRoadID=48&vSurveyYear=2004&vSubdivID=302
