road	N603
km	19.639
type	Box Culvert
lrpName	LRP019c
name	.
length	3.55
condition	A
structureNr	102879
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	19.639
width	12.2
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.38722222222222
lon	88.55583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102879&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102879&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102879&vRoadID=48&vSurveyYear=2004&vSubdivID=302
