road	N603
km	2.454
type	Box Culvert
lrpName	LRP002a
name	.
length	3.59
condition	A
structureNr	102085
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	2.454
width	11.85
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.379166666666666
lon	88.70805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102085&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102085&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102085&vRoadID=48&vSurveyYear=2004&vSubdivID=304
