road	N603
km	1.023
type	Box Culvert
lrpName	LRP001a
name	.
length	3.63
condition	A
structureNr	102079
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	1.023
width	11.8
constructionYear	2000
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.37361111111111
lon	88.72027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102079&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102079&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102079&vRoadID=48&vSurveyYear=2004&vSubdivID=304
