road	N603
km	6.647
type	Box Culvert
lrpName	LRP006c
name	.
length	6.74
condition	A
structureNr	102329
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	6.647
width	11.77
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.398055555555555
lon	88.67555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102329&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102329&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102329&vRoadID=48&vSurveyYear=2004&vSubdivID=304
