road	N603
km	4.914
type	Box Culvert
lrpName	LRP004c
name	.
length	5.23
condition	A
structureNr	102099
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	4.914
width	11.88
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.390277777777776
lon	88.6888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102099&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102099&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102099&vRoadID=48&vSurveyYear=2004&vSubdivID=304
