road	N603
km	16.139
type	Box Culvert
lrpName	LRP016a
name	.
length	3.68
condition	A
structureNr	102823
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	16.139
width	12.14
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.403333333333332
lon	88.585
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102823&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102823&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102823&vRoadID=48&vSurveyYear=2004&vSubdivID=302
