road	N603
km	3.799
type	Box Culvert
lrpName	LRP003b
name	.
length	3.64
condition	A
structureNr	102092
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	3.799
width	11.84
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.38277777777778
lon	88.69638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102092&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102092&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102092&vRoadID=48&vSurveyYear=2004&vSubdivID=304
