road	N603
km	20.26
type	Box Culvert
lrpName	LRP020b
name	.
length	3.66
condition	A
structureNr	102880
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	20.26
width	12.2
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.384999999999998
lon	88.55111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102880&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102880&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102880&vRoadID=48&vSurveyYear=2004&vSubdivID=302
