road	N603
km	11.552
type	Box Culvert
lrpName	LRP011c
name	.
length	3.56
condition	A
structureNr	102695
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	11.552
width	12.2
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.40222222222222
lon	88.6275
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102695&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102695&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102695&vRoadID=48&vSurveyYear=2004&vSubdivID=302
