road	Z7457
km	10.106
type	Box Culvert
lrpName	LRP011a
name	.
length	1.39
condition	A
structureNr	109113
est cost	0
roadName	Jhenaidah-Harinakunda Road
chainage	10.106
width	7.6
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.599527777777777
lon	89.09847222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109113&vRoadID=740&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109113&vRoadID=740&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109113&vRoadID=740&vSurveyYear=2004&vSubdivID=326
