road	Z1021
km	0.516
type	Truss with Steel Deck
lrpName	LRPSc
name	PORBHA KOBONIQ
length	12.4
condition	A
structureNr	105690
est cost	0
roadName	Mirsarai-Fatikchhari (Narayanhat) Road
chainage	0.516
width	3.4
constructionYear	1987
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.777388888888886
lon	91.5761111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105690&vRoadID=299&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105690&vRoadID=299&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105690&vRoadID=299&vSurveyYear=2004&vSubdivID=271
