road	R890
km	4.618
type	RCC Girder Bridge
lrpName	LRP004c
name	
length	37.36
condition	A
structureNr	119775
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	4.618
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.689833 
lon	90.6408886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119775&vRoadID=176&vSurveyYear=2013&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119775&vRoadID=176&vSurveyYear=2013&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119775&vRoadID=176&vSurveyYear=2013&vSubdivID=336
