road	R890
km	58.845
type	Box Culvert
lrpName	LRP059a
name	.
length	5.1
condition	C
structureNr	107382
est cost	0.52
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	58.845
width	6.05
constructionYear	1990
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.28527777777778
lon	90.71388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107382&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107382&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107382&vRoadID=176&vSurveyYear=2004&vSubdivID=337
