road	R890
km	51.094
type	Box Culvert
lrpName	LRP051a
name	.
length	19.83
condition	A
structureNr	107349
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	51.094
width	7.22
constructionYear	1995
spans	3
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.349166666666665
lon	90.73555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107349&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107349&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107349&vRoadID=176&vSurveyYear=2004&vSubdivID=336
