road	R890
km	47.732
type	Box Culvert
lrpName	LRP047c
name	.
length	1.96
condition	A
structureNr	107342
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	47.732
width	10.93
constructionYear	1999
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.377222222222223
lon	90.74694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107342&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107342&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107342&vRoadID=176&vSurveyYear=2004&vSubdivID=336
