road	R890
km	26.127
type	Box Culvert
lrpName	LRP026a
name	.
length	6.75
condition	B
structureNr	105793
est cost	0.03
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	26.127
width	6.06
constructionYear	1990
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.52111111111111
lon	90.70416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105793&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105793&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105793&vRoadID=176&vSurveyYear=2004&vSubdivID=336
