road	R890
km	74.883
type	RCC Bridge
lrpName	LRP074a
name	.
length	12.65
condition	A
structureNr	107471
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	74.883
width	12.5
constructionYear	1998
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.1675
lon	90.76
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107471&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107471&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107471&vRoadID=176&vSurveyYear=2004&vSubdivID=337
