road	R890
km	38.612
type	Box Culvert
lrpName	LRP038a
name	.
length	1.95
condition	A
structureNr	107313
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	38.612
width	10.9
constructionYear	1996
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.452777777777776
lon	90.7725
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107313&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107313&vRoadID=176&vSurveyYear=2004&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107313&vRoadID=176&vSurveyYear=2004&vSubdivID=336
