road	Z4025
km	3.325
type	Box Culvert
lrpName	LRP003d
name	DAMISHARO 2
length	1.5
condition	B
structureNr	105092
est cost	0.48
roadName	Jamalpur (Pouro Gate)-Kalibari-Sharisabari (Bausi) Road
chainage	3.325
width	6.6
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-1
lat	24.870944444444444
lon	89.91772222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105092&vRoadID=289&vSurveyYear=2004&vSubdivID=524
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105092&vRoadID=289&vSurveyYear=2004&vSubdivID=524
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105092&vRoadID=289&vSurveyYear=2004&vSubdivID=524
