road	Z5042
km	21.254
type	RCC Girder Bridge
lrpName	LRP021a
name	Zoopool Bridghe
length	7.66
condition	C
structureNr	118652
est cost	0.191
roadName	Sirajganj-Raiganj (Chandaikona) Road
chainage	21.254
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.539111678139534
lon	89.51129932976744
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118652&vRoadID=579&vSurveyYear=2013&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118652&vRoadID=579&vSurveyYear=2013&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118652&vRoadID=579&vSurveyYear=2013&vSubdivID=313
