road	N3
km	75.07
type	Box Culvert
lrpName	LRP077b
name	BORADUDA BOX CULVERT
length	1.6
condition	B
structureNr	101470
est cost	0.12
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	75.07
width	12.1
constructionYear	1978
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.447694444444444
lon	90.38324999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101470&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101470&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101470&vRoadID=19&vSurveyYear=2004&vSubdivID=529
