road	N3
km	78.055
type	Box Culvert
lrpName	LRP080b
name	BAGAER PARA CULVERT
length	3.15
condition	B
structureNr	101482
est cost	1
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	78.055
width	12.15
constructionYear	1989
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.473999999999997
lon	90.38497222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101482&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101482&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101482&vRoadID=19&vSurveyYear=2004&vSubdivID=529
