road	N3
km	65.969
type	Box Culvert
lrpName	LRP066d
name	HAJIR BAZAR CULVERT
length	3
condition	A
structureNr	114224
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	65.969
width	12.3
constructionYear	1978
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.421750000000003
lon	90.38863888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114224&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114224&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114224&vRoadID=19&vSurveyYear=2004&vSubdivID=529
