road	N3
km	89.969
type	RCC Girder Bridge
lrpName	LRP091b
name	BRIDGE OVER SOTIAL RIVER
length	56.1
condition	C
structureNr	101504
est cost	8.09
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	89.969
width	9.5
constructionYear	1996
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.575
lon	90.39566666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101504&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101504&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101504&vRoadID=19&vSurveyYear=2004&vSubdivID=529
