road	N3
km	59.203
type	Box Culvert
lrpName	LRP060a
name	AMTOLI JAMIRDA CULVERT
length	6
condition	B
structureNr	101494
est cost	1.06
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	59.203
width	12.2
constructionYear	1980
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.309916666666666
lon	90.38466666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101494&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101494&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101494&vRoadID=19&vSurveyYear=2004&vSubdivID=529
