road	N3
km	26.391
type	PC Girder Bridge
lrpName	LRP026c
name	Shalna Bridge
length	19.5
condition	B
structureNr	121427
est cost	0.067
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	26.391
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.0291382 
lon	90.3862774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121427&vRoadID=19&vSurveyYear=2013&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121427&vRoadID=19&vSurveyYear=2013&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121427&vRoadID=19&vSurveyYear=2013&vSubdivID=513
