road	N3
km	92.697
type	Slab Culvert
lrpName	LRP094b
name	HAGIR BAGAN BOX CULVERT
length	3
condition	A
structureNr	101483
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	92.697
width	12.3
constructionYear	1978
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.599194444444443
lon	90.39616666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101483&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101483&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101483&vRoadID=19&vSurveyYear=2004&vSubdivID=529
