road	N3
km	49.975
type	Box Culvert
lrpName	LRP050b
name	BOLITE
length	1
condition	A
structureNr	105277
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	49.975
width	12.2
constructionYear	1985
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.229805555555554
lon	90.40783333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105277&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105277&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105277&vRoadID=19&vSurveyYear=2004&vSubdivID=513
