road	N3
km	104.15
type	Box Culvert
lrpName	LRP106a
name	BALTOLI CULVERT
length	2.6
condition	B
structureNr	101516
est cost	1.5
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	104.15
width	10.3
constructionYear	1989
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.698944444444443
lon	90.41241666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101516&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101516&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101516&vRoadID=19&vSurveyYear=2004&vSubdivID=529
