road	N3
km	80.485
type	RCC Girder Bridge
lrpName	LRP082b
name	Banari bridge
length	44.6
condition	C
structureNr	118863
est cost	0.039
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	80.485
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.5002222 
lon	90.3947774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118863&vRoadID=19&vSurveyYear=2013&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118863&vRoadID=19&vSurveyYear=2013&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118863&vRoadID=19&vSurveyYear=2013&vSubdivID=529
