road	N3
km	65.042
type	Box Culvert
lrpName	LRP066a
name	AKHALIA BOX CULVERT
length	4.5
condition	A
structureNr	101474
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	65.042
width	12.2
constructionYear	1978
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.36088888888889
lon	90.37549999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101474&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101474&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101474&vRoadID=19&vSurveyYear=2004&vSubdivID=529
