road	N3
km	80.485
type	RCC Girder Bridge
lrpName	LRP082b
name	BANARI BRIDGE
length	43.75
condition	B
structureNr	101499
est cost	1.02
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	80.485
width	9.6
constructionYear	1986
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.491833333333336
lon	90.39541666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101499&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101499&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101499&vRoadID=19&vSurveyYear=2004&vSubdivID=529
