road	N3
km	38.598
type	Box Culvert
lrpName	LRP038b
name	NOLIAR PARA BOX CULVERT
length	3
condition	C
structureNr	101515
est cost	1.5
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	38.598
width	7.8
constructionYear	1974
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.13116666666667
lon	90.41327777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101515&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101515&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101515&vRoadID=19&vSurveyYear=2004&vSubdivID=513
