road	N3
km	34.786
type	Slab Culvert
lrpName	LRP035a
name	KAIYA MAR A BOX CULVERT
length	3
condition	B
structureNr	101506
est cost	1.2
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	34.786
width	7.8
constructionYear	1967
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.102111111111114
lon	90.40308333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101506&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101506&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101506&vRoadID=19&vSurveyYear=2004&vSubdivID=513
