road	R720
km	26.567
type	Slab Culvert
lrpName	LRP026a
name	.
length	1.41
condition	A
structureNr	104033
est cost	0
roadName	Magura-Narail Road
chainage	26.567
width	9.74
constructionYear	1996
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.315555555555555
lon	89.4863888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104033&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104033&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104033&vRoadID=149&vSurveyYear=2004&vSubdivID=330
