road	R720
km	45.775
type	Box Culvert
lrpName	LRP046a
name	.
length	4.2
condition	C
structureNr	105246
est cost	0.55
roadName	Magura-Narail Road
chainage	45.775
width	7.35
constructionYear	2000
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.1825
lon	89.50472222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105246&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105246&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105246&vRoadID=149&vSurveyYear=2004&vSubdivID=593
