road	R720
km	16.918
type	RCC Girder Bridge
lrpName	LRP017b
name	.
length	5.8
condition	A
structureNr	103789
est cost	0
roadName	Magura-Narail Road
chainage	16.918
width	8.4
constructionYear	1989
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.375555555555557
lon	89.50583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103789&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103789&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103789&vRoadID=149&vSurveyYear=2004&vSubdivID=330
