road	R720
km	27.835
type	Slab Culvert
lrpName	LRP028a
name	.
length	1.35
condition	A
structureNr	105231
est cost	0
roadName	Magura-Narail Road
chainage	27.835
width	9.85
constructionYear	1997
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.30888888888889
lon	89.48
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105231&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105231&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105231&vRoadID=149&vSurveyYear=2004&vSubdivID=330
