road	R720
km	15.095
type	Slab Culvert
lrpName	LRP015a
name	.
length	1.33
condition	A
structureNr	103786
est cost	0
roadName	Magura-Narail Road
chainage	15.095
width	9.7
constructionYear	1987
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.391111111111112
lon	89.50138888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103786&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103786&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103786&vRoadID=149&vSurveyYear=2004&vSubdivID=330
