road	R720
km	2.595
type	Box Culvert
lrpName	LRP003b
name	.
length	1.43
condition	C
structureNr	103288
est cost	0.06
roadName	Magura-Narail Road
chainage	2.595
width	7.24
constructionYear	2000
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.474166666666665
lon	89.44527777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103288&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103288&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103288&vRoadID=149&vSurveyYear=2004&vSubdivID=330
