road	R720
km	46.434
type	Box Culvert
lrpName	LRP047a
name	.
length	4.23
condition	C
structureNr	105247
est cost	0
roadName	Magura-Narail Road
chainage	46.434
width	8.4
constructionYear	2001
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.177500000000002
lon	89.50138888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105247&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105247&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105247&vRoadID=149&vSurveyYear=2004&vSubdivID=593
