road	N514
km	7.938
type	Arch Masonry
lrpName	LRP007a
name	.
length	2.2
condition	A
structureNr	110408
est cost	0
roadName	Bogra (Banani)-Matidali Road
chainage	7.938
width	7.45
constructionYear	1994
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.883333333333333
lon	89.36277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110408&vRoadID=41&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110408&vRoadID=41&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110408&vRoadID=41&vSurveyYear=2004&vSubdivID=291
