road	Z4105
km	5.879
type	Slab Culvert
lrpName	LRP006d
name	DAWLI
length	0.9
condition	C
structureNr	106607
est cost	1.17
roadName	Fulbaria-Muktagachha Road
chainage	5.879
width	4.2
constructionYear	1968
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.716805555555553
lon	90.26072222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106607&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106607&vRoadID=247&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106607&vRoadID=247&vSurveyYear=2004&vSubdivID=530
