road	Z3040
km	6.555
type	Box Culvert
lrpName	LRP006b
name	GOMOTITILA BOX
length	7.4
condition	B
structureNr	106171
est cost	0.06
roadName	Nalitabari-Baruazani-Bagaitala-Haluaghat Road
chainage	6.555
width	6
constructionYear	1993
spans	2
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.110111111111113
lon	90.27930555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106171&vRoadID=264&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106171&vRoadID=264&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106171&vRoadID=264&vSurveyYear=2004&vSubdivID=534
