road	Z1043
km	0.255
type	PC Girder Bridge
lrpName	LRPSa
name	Homna-Bancharam pur Bridge
length	216.97
condition	B
structureNr	120380
est cost	0.066
roadName	Bancharampur-Homna Road
chainage	0.255
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.7740549 
lon	90.7973886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120380&vRoadID=447&vSurveyYear=2013&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120380&vRoadID=447&vSurveyYear=2013&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120380&vRoadID=447&vSurveyYear=2013&vSubdivID=539
