road	Z5456
km	15.43
type	Slab Culvert
lrpName	LRP015a
name	.
length	1.8
condition	B
structureNr	116014
est cost	0.05
roadName	Mahadebpur-Saraigachhi-Porsha (Nitpur) Road
chainage	15.43
width	6
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Patnitala
lat	25.01013888888889
lon	88.66258333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116014&vRoadID=547&vSurveyYear=2006&vSubdivID=306
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116014&vRoadID=547&vSurveyYear=2006&vSubdivID=306
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116014&vRoadID=547&vSurveyYear=2006&vSubdivID=306
