road	Z1623
km	0.7
type	RCC Girder Bridge
lrpName	LRPSb
name	Raozan-dek-bangla Bridge
length	6.83
condition	C
structureNr	121330
est cost	1.946
roadName	Raozan (29th km of N106)-Brahmanchhari Road (Shahid Jafar Road)
chainage	0.7
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.540034974792245
lon	91.91165934459833
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121330&vRoadID=308&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121330&vRoadID=308&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121330&vRoadID=308&vSurveyYear=2013&vSubdivID=270
