road	Z1623
km	0.466
type	Slab Culvert
lrpName	LRPSa
name	RAWZAN
length	1.5
condition	A
structureNr	108577
est cost	0
roadName	Raozan (29th km of N106)-Brahmanchhari Road (Shahid Jafar Road)
chainage	0.466
width	3.6
constructionYear	1996
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.538333333333334
lon	91.9136388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108577&vRoadID=308&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108577&vRoadID=308&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108577&vRoadID=308&vSurveyYear=2004&vSubdivID=270
