road	Z1447
km	0.296
type	PC Girder Bridge
lrpName	LRPSb
name	Angrepara Bridge
length	30.4
condition	A
structureNr	121443
est cost	0
roadName	Ramganj By-Pass Road
chainage	0.296
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.0990274 
lon	90.8608889 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121443&vRoadID=485&vSurveyYear=2013&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121443&vRoadID=485&vSurveyYear=2013&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121443&vRoadID=485&vSurveyYear=2013&vSubdivID=548
