road	Z1447
km	0.265
type	PC Girder Bridge
lrpName	LRPSa
name	.
length	30.4
condition	A
structureNr	117192
est cost	0
roadName	Ramganj By-Pass Road
chainage	0.265
width	10.25
constructionYear	2006
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.094583333333333
lon	90.85569444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117192&vRoadID=485&vSurveyYear=2006&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117192&vRoadID=485&vSurveyYear=2006&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117192&vRoadID=485&vSurveyYear=2006&vSubdivID=548
