road	R770
km	25.268
type	Box Culvert
lrpName	LRP024c
name	.
length	5.32
condition	A
structureNr	104044
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	25.268
width	10.95
constructionYear	1998
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.6125
lon	89.84222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104044&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104044&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104044&vRoadID=159&vSurveyYear=2004&vSubdivID=319
