road	R770
km	12.421
type	Slab Culvert
lrpName	LRP012a
name	.
length	3.73
condition	A
structureNr	103555
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	12.421
width	9.65
constructionYear	1992
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.673055555555557
lon	89.74361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103555&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103555&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103555&vRoadID=159&vSurveyYear=2004&vSubdivID=320
