road	R770
km	24.628
type	Box Culvert
lrpName	LRP024b
name	.
length	5.2
condition	A
structureNr	104040
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	24.628
width	9.73
constructionYear	1989
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.61738888888889
lon	89.83944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104040&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104040&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104040&vRoadID=159&vSurveyYear=2004&vSubdivID=319
